freq,siec,partner,unit,geo\TIME_PERIOD	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,C0000X0350-0370,ASI_OTH,THS_T,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,MD	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,ME	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,UA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,ASI_OTH,THS_T,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,C0000X0350-0370,ASI_OTH,THS_T,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,BG	4.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	10.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,CZ	0.000 	0.000 	2.000 	0.000 	1.000 	7.000 	7.000 	3.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	12.000 	15.000 	11.161 	12.420 	11.257 	10.051 
A,C0000X0350-0370,AT,THS_T,DE	2.000 	2.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	10.000 	2.763 	1.587 
A,C0000X0350-0370,AT,THS_T,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,EA19	2.000 	2.000 	1.000 	5.000 	0.000 	23.000 	18.000 	19.000 	2.000 	1.000 	115.000 	59.000 	43.000 	52.000 	41.000 	24.000 	34.039 	9.183 	29.785 	17.115 	17.525 
A,C0000X0350-0370,AT,THS_T,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,EU27_2020	6.000 	2.000 	4.000 	6.000 	1.000 	30.000 	25.000 	32.000 	5.000 	1.000 	117.000 	61.000 	46.000 	54.000 	43.000 	36.000 	49.039 	20.344 	43.367 	28.705 	38.577 
A,C0000X0350-0370,AT,THS_T,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,FR	0.000 	0.000 	0.000 	5.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	115.000 	57.000 	43.000 	48.000 	40.000 	9.000 	17.000 	9.183 	19.005 	14.252 	10.720 
A,C0000X0350-0370,AT,THS_T,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,HR	0.000 	0.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.300 	0.000 
A,C0000X0350-0370,AT,THS_T,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.100 	0.000 
A,C0000X0350-0370,AT,THS_T,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,MD	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,ME	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.039 	0.000 	0.016 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,PL	0.000 	0.000 	0.000 	1.000 	0.000 	0.000 	0.000 	0.000 	3.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.162 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.764 	0.000 	5.218 
A,C0000X0350-0370,AT,THS_T,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	2.000 	3.000 	2.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.033 	0.001 
A,C0000X0350-0370,AT,THS_T,RS	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.011 	0.000 
A,C0000X0350-0370,AT,THS_T,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	11.000 
A,C0000X0350-0370,AT,THS_T,SI	0.000 	0.000 	0.000 	0.000 	0.000 	23.000 	18.000 	19.000 	2.000 	1.000 	0.000 	0.000 	0.000 	4.000 	1.000 	15.000 	17.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AT,THS_T,UA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	200.000 	0.000 
A,C0000X0350-0370,AT,THS_T,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,C0000X0350-0370,AT,THS_T,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,AT	0.000 	11.000 	34.000 	3.000 	8.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	101.991 	0.001 	0.000 	235.503 	314.807 	499.528 	410.214 	189.855 	190.925 	261.055 
A,C0000X0350-0370,AU,THS_T,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,BE	3463.000 	3824.000 	2577.000 	2339.000 	2623.000 	2950.000 	2137.000 	2320.000 	2255.000 	377.000 	1349.000 	1535.000 	1227.000 	1294.000 	1287.000 	1425.000 	1276.000 	1264.600 	1188.900 	1187.600 	1192.100 
A,C0000X0350-0370,AU,THS_T,BG	53.000 	152.000 	322.000 	505.000 	576.000 	267.000 	156.000 	44.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,CY	0.000 	0.000 	0.000 	0.000 	10.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	10.000 	0.000 	0.000 	4.000 	0.000 	17.000 	0.000 	0.000 	20.018 	44.937 	1.704 
A,C0000X0350-0370,AU,THS_T,DE	4237.000 	4084.000 	4510.000 	5006.000 	3996.000 	4171.000 	4843.000 	5626.000 	4752.000 	3607.000 	4106.000 	4194.000 	4349.000 	4566.000 	2339.000 	6239.000 	10157.000 	5635.000 	5162.000 	4771.203 	3850.748 
A,C0000X0350-0370,AU,THS_T,DK	143.000 	160.000 	250.000 	569.000 	442.000 	129.000 	290.000 	144.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,EA19	20644.522 	20650.110 	21498.318 	22230.636 	21716.551 	20736.017 	21151.938 	23263.641 	20869.121 	9829.367 	14024.000 	13387.991 	12934.923 	12789.963 	10243.131 	15879.428 	21184.788 	14808.615 	14403.499 	13083.453 	9730.325 
A,C0000X0350-0370,AU,THS_T,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,EL	110.000 	141.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,ES	3015.000 	3498.000 	3721.000 	3805.000 	3263.000 	3115.000 	3548.000 	3714.000 	3194.000 	1151.000 	1672.000 	1996.000 	1351.000 	1006.000 	916.000 	1252.000 	1361.000 	1071.000 	1334.000 	827.000 	153.000 
A,C0000X0350-0370,AU,THS_T,EU27_2020	22105.522 	22501.110 	23313.318 	24748.636 	24368.551 	22660.017 	23067.938 	25366.641 	22449.121 	10759.367 	15763.000 	14622.991 	13965.923 	14850.963 	12643.131 	18780.428 	24543.788 	17775.172 	17035.171 	16418.484 	11920.790 
A,C0000X0350-0370,AU,THS_T,FI	0.000 	159.000 	405.000 	525.000 	336.000 	487.000 	249.000 	559.000 	292.000 	223.000 	406.000 	293.000 	241.000 	206.000 	0.000 	0.000 	176.000 	0.000 	130.000 	0.000 	130.000 
A,C0000X0350-0370,AU,THS_T,FR	3840.000 	3891.000 	4518.000 	4527.000 	6015.000 	5309.000 	5725.000 	6082.000 	6319.000 	2948.000 	3481.000 	2812.000 	3676.000 	3261.000 	3111.000 	4296.000 	4736.000 	3912.198 	3794.008 	3499.341 	2430.547 
A,C0000X0350-0370,AU,THS_T,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,HR	0.000 	1.000 	0.000 	68.000 	62.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,HU	0.000 	35.000 	0.000 	32.000 	88.000 	115.000 	32.000 	64.000 	18.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	78.000 	24.000 	227.000 	78.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,IE	292.000 	373.000 	513.000 	600.000 	1224.000 	299.000 	0.000 	387.240 	393.980 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	8.071 	11.289 	6.432 	6.991 	6.348 	6.414 
A,C0000X0350-0370,AU,THS_T,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,IT	3604.000 	2684.000 	2416.000 	2960.000 	3119.000 	2820.000 	3097.000 	3086.000 	2923.000 	1039.000 	2494.000 	1732.000 	1466.000 	744.000 	591.000 	757.000 	717.000 	357.172 	436.423 	498.333 	414.487 
A,C0000X0350-0370,AU,THS_T,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,MD	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,ME	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,NL	2083.522 	1586.110 	1966.318 	1797.636 	993.551 	1584.017 	1551.938 	1488.401 	739.141 	483.367 	515.000 	723.000 	623.922 	1711.963 	1763.628 	1587.550 	2181.971 	2151.999 	2161.322 	2102.703 	1291.974 
A,C0000X0350-0370,AU,THS_T,NO	23.000 	7.000 	0.000 	0.000 	0.000 	0.000 	0.000 	3.000 	15.000 	10.000 	22.000 	14.000 	2.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.859 
A,C0000X0350-0370,AU,THS_T,PL	11.000 	0.000 	0.000 	0.000 	0.000 	35.000 	0.000 	0.000 	63.000 	65.000 	283.000 	137.000 	356.000 	1013.000 	1224.000 	1590.000 	1688.000 	1730.557 	1477.654 	2117.094 	1055.761 
A,C0000X0350-0370,AU,THS_T,PT	0.000 	399.000 	838.000 	668.000 	129.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,RO	175.000 	324.000 	151.000 	118.000 	0.000 	0.000 	72.000 	534.000 	360.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,SE	1079.000 	1179.000 	1092.000 	1226.000 	1484.000 	1378.000 	1366.000 	1317.000 	1139.000 	865.000 	1446.000 	1098.000 	675.000 	1044.000 	1176.000 	1216.000 	1647.000 	1009.000 	1056.000 	1173.000 	1133.000 
A,C0000X0350-0370,AU,THS_T,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	69.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,AU,THS_T,TR	2793.000 	1312.000 	1862.000 	1259.000 	776.000 	906.000 	1569.000 	1756.000 	2324.000 	1727.000 	1376.000 	1066.000 	1377.000 	905.000 	631.000 	2793.000 	2282.000 	1087.190 	2048.143 	2904.810 	904.260 
